alias,interval,component,cpu_use_mean,cpu_use_min,cpu_use_max,cpu_use_std,mem_use_mean,mem_use_min,mem_use_max,mem_use_std,io_use_mean,io_use_min,io_use_max,io_use_std,net_use_mean,net_use_min,net_use_max,net_use_std,total_datapoints
deren20,0.25,pmdaperfevent,0.5236106837606838,0.5130256410256411,0.5387115384615384,0.01111215564616885,6.940999999999998,6.940999999999966,6.941000000000018,0.01111215564616885,0.006778320312499998,0.006778320312499967,0.006778320312500017,1.997193398436479e-17,-1,-1,-1,-1,-1
deren20,0.25,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,214.5069102991453,213.84628525641025,215.79493589743595,0.7633814768337509,-1
deren20,0.25,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1338
deren20,0.125,pmie,0.0,0.0,0.0,0.0,5.112999999999994,5.112999999999937,5.113000000000039,0.0,0.004993164062499994,0.004993164062499939,0.004993164062500038,4.087013663500116e-17,-1,-1,-1,-1,-1
deren20,0.125,pmcd,0.2017753503184713,0.1936649681528662,0.20391719745222925,0.004536085831236388,5.304999999999974,5.304999999999937,5.305000000000011,0.004536085831236388,0.005180664062499975,0.005180664062499938,0.005180664062500011,2.959597889078733e-17,-1,-1,-1,-1,-1
deren20,0.125,pmdaproc,3.5781740552016976,3.554024203821654,3.615808917197453,0.024900234273568578,47.09800000000034,47.09799999999996,47.09800000000078,0.024900234273568578,0.04599414062500033,0.045994140624999964,0.04599414062500076,3.550178451649461e-16,-1,-1,-1,-1,-1
deren20,0.125,pmdalinux,0.19014171974522293,0.15281528662420382,0.20375159235668788,0.022107711614184216,5.132999999999979,5.132999999999919,5.133000000000024,0.022107711614184216,0.005012695312499979,0.005012695312499921,0.005012695312500023,4.300924931073755e-17,-1,-1,-1,-1,-1
deren20,0.125,pmdaperfevent,0.9677510828025477,0.9674012738853501,0.9680828025477707,0.0002426101188398926,6.940999999999949,6.940999999999885,6.9410000000000105,0.0002426101188398926,0.00677832031249995,0.006778320312499888,0.00677832031250001,5.585230423570861e-17,-1,-1,-1,-1,-1
deren20,0.125,network,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,425.5408126326965,424.7742484076435,426.30122292993633,0.6118957174511894,-1
deren20,0.125,datapoints,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1338
deren20,0.0625,pmie,0.0,0.0,0.0,0.0,5.1130000000000315,5.112999999999965,5.113000000000106,0.0,0.004993164062500031,0.004993164062499966,0.004993164062500104,5.537070490665514e-17,-1,-1,-1,-1,-1
deren20,0.0625,pmcd,0.3916288000773707,0.3579267515923567,0.413029374201788,0.022211815751128468,5.305000000000027,5.30499999999995,5.3050000000001125,0.022211815751128468,0.005180664062500027,0.005180664062499951,0.00518066406250011,6.223584904003054e-17,-1,-1,-1,-1,-1
deren20,0.0625,pmdaproc,6.804680596767998,6.789815286624205,6.820150837988828,0.013847526880493032,47.09799999999998,47.09799999999935,47.09800000000077,0.013847526880493032,0.04599414062499998,0.04599414062499937,0.045994140625000755,5.259846352425386e-16,-1,-1,-1,-1,-1
deren20,0.0625,pmdalinux,0.3891687482649209,0.3810175438596491,0.40470382165605084,0.009400335379027227,5.132999999999924,5.132999999999866,5.133000000000024,0.009400335379027227,0.005012695312499925,0.005012695312499869,0.005012695312500023,6.254454016635836e-17,-1,-1,-1,-1,-1
